Record_ID,Date,Year,Month,State,District,Wave,Variant,Population,Daily_Tests,Daily_Confirmed_Cases,Daily_Recoveries,Daily_Deaths,Active_Cases,Vaccination_Dose1,Vaccination_Dose2,Vaccination_Booster,Hospital_Beds_Occupied,ICU_Occupancy_Rate,Stringency_Index
REC004581,2021-02-16,2021,February,Kerala,Thiruvananthapuram,Wave 1,Original,3351378,1658,91,77,12,1080,194163,68685,0,160,11.3,62.2
REC004582,2021-02-16,2021,February,Kerala,Thrissur,Wave 1,Original,1398252,694,38,29,6,429,81008,28656,0,63,12.2,58.5
REC004583,2021-02-16,2021,February,Madhya Pradesh,Bhopal,Wave 1,Original,4767583,2560,140,113,17,1598,276212,97710,0,237,10.33,66.6
REC004584,2021-02-16,2021,February,Odisha,Bhubaneswar,Wave 1,Original,3693499,1855,95,82,16,1175,213984,75697,0,174,9.66,63.4
REC004585,2021-02-16,2021,February,Odisha,Cuttack,Wave 1,Original,1605665,783,34,34,6,535,93024,32907,0,79,11.41,61.5
REC004586,2021-02-16,2021,February,Punjab,Mohali,Wave 1,Original,630604,366,18,12,3,206,36534,12924,0,30,10.27,62.3
REC004587,2021-02-16,2021,February,Tamil Nadu,Chennai,Wave 1,Original,11034107,5309,251,253,39,3400,639266,226140,0,506,12.25,65.7
REC004588,2021-02-16,2021,February,Telangana,Hyderabad,Wave 1,Original,7916950,4162,188,160,34,2590,458672,162255,0,385,10.0,64.1
REC004589,2021-02-16,2021,February,Telangana,Karimnagar,Wave 1,Original,1097461,537,22,22,4,356,63581,22492,0,52,10.83,65.9
REC004590,2021-02-16,2021,February,Uttar Pradesh,Kanpur,Wave 1,Original,1038146,471,19,21,4,318,60145,21276,0,47,11.98,63.7
REC004591,2021-02-16,2021,February,West Bengal,Durgapur,Wave 1,Original,1383825,606,28,30,5,445,80172,28361,0,66,10.55,60.4
REC004592,2021-02-17,2021,February,Delhi,North Delhi,Wave 1,Original,1655262,786,38,31,7,536,97190,34339,0,79,9.45,63.5
REC004593,2021-02-17,2021,February,Karnataka,Hubballi,Wave 1,Original,728589,357,16,16,3,218,42779,15115,0,32,12.42,64.0
REC004594,2021-02-17,2021,February,Kerala,Thiruvananthapuram,Wave 1,Original,3351378,1682,71,74,14,1063,196779,69526,0,158,10.61,65.1
REC004595,2021-02-17,2021,February,Madhya Pradesh,Ujjain,Wave 1,Original,1139530,500,21,22,5,335,66908,23640,0,49,9.64,65.4
REC004596,2021-02-17,2021,February,Maharashtra,Aurangabad,Wave 1,Original,1945476,921,48,41,9,607,114230,40360,0,90,9.95,63.3
REC004597,2021-02-17,2021,February,Maharashtra,Mumbai,Wave 1,Original,4803258,2457,105,100,19,1559,282027,99646,0,231,10.6,66.9
REC004598,2021-02-17,2021,February,Odisha,Rourkela,Wave 1,Original,2092550,1132,56,35,9,692,122865,43411,0,102,10.05,64.2
REC004599,2021-02-17,2021,February,Punjab,Amritsar,Wave 1,Original,1770051,1011,52,41,8,580,103930,36720,0,86,9.6,63.6
REC004600,2021-02-17,2021,February,Punjab,Mohali,Wave 1,Original,630604,354,17,13,2,208,37026,13082,0,30,11.55,62.4
REC004601,2021-02-17,2021,February,Rajasthan,Jodhpur,Wave 1,Original,1801090,809,40,41,8,571,105752,37364,0,84,10.71,62.4
REC004602,2021-02-17,2021,February,Rajasthan,Kota,Wave 1,Original,750349,399,21,18,3,241,44057,15566,0,35,10.46,61.4
REC004603,2021-02-17,2021,February,Tamil Nadu,Salem,Wave 1,Original,1381772,758,37,31,6,430,81131,28665,0,63,11.75,58.5
REC004604,2021-02-17,2021,February,Telangana,Hyderabad,Wave 1,Original,7916950,4138,185,180,33,2562,464850,164242,0,381,12.17,63.3
REC004605,2021-02-17,2021,February,West Bengal,Siliguri,Wave 1,Original,1738076,986,48,40,8,553,102052,36057,0,82,12.36,61.6
REC004606,2021-02-18,2021,February,Bihar,Purnia,Wave 1,Original,808436,418,22,13,4,261,48106,16976,0,38,10.54,63.4
REC004607,2021-02-18,2021,February,Delhi,West Delhi,Wave 1,Original,1347662,687,35,22,6,445,80194,28300,0,66,12.11,63.4
REC004608,2021-02-18,2021,February,Gujarat,Vadodara,Wave 1,Original,898167,519,28,15,4,303,53446,18861,0,45,12.35,64.1
REC004609,2021-02-18,2021,February,Haryana,Panipat,Wave 1,Original,537417,258,10,10,2,165,31979,11285,0,24,10.32,59.3
REC004610,2021-02-18,2021,February,Karnataka,Belagavi,Wave 1,Original,1300633,721,38,30,5,410,77395,27312,0,60,9.87,61.8
REC004611,2021-02-18,2021,February,Kerala,Kollam,Wave 1,Original,1998201,1164,54,37,9,625,118905,41961,0,92,9.55,66.5
REC004612,2021-02-18,2021,February,Madhya Pradesh,Jabalpur,Wave 1,Original,1059956,475,21,20,4,342,63073,22258,0,50,12.05,65.5
REC004613,2021-02-18,2021,February,Maharashtra,Aurangabad,Wave 1,Original,1945476,1136,47,45,6,603,115767,40854,0,89,11.78,71.7
REC004614,2021-02-18,2021,February,Maharashtra,Pune,Wave 1,Original,10965604,6355,279,237,36,3428,652519,230273,0,509,12.49,59.2
REC004615,2021-02-18,2021,February,Odisha,Cuttack,Wave 1,Original,1605665,811,36,40,6,532,95546,33718,0,79,10.68,62.8
REC004616,2021-02-18,2021,February,Punjab,Ludhiana,Wave 1,Original,4207257,2116,94,78,20,1346,250357,88350,0,200,11.54,60.0
REC004617,2021-02-18,2021,February,Tamil Nadu,Chennai,Wave 1,Original,11034107,5110,268,185,43,3443,656596,231711,0,512,11.1,61.2
REC004618,2021-02-19,2021,February,Bihar,Muzaffarpur,Wave 1,Original,1256268,694,37,22,5,420,75760,26703,0,62,10.69,60.4
REC004619,2021-02-19,2021,February,Bihar,Purnia,Wave 1,Original,808436,412,16,17,3,257,48753,17184,0,38,9.28,62.0
REC004620,2021-02-19,2021,February,Delhi,West Delhi,Wave 1,Original,1347662,787,36,24,6,451,81272,28646,0,67,10.96,60.9
REC004621,2021-02-19,2021,February,Gujarat,Ahmedabad,Wave 1,Original,11724621,6079,280,192,45,3819,707066,249224,0,568,11.23,65.9
REC004622,2021-02-19,2021,February,Gujarat,Jamnagar,Wave 1,Original,1764557,1008,51,28,6,567,106413,37508,0,84,9.84,67.9
REC004623,2021-02-19,2021,February,Haryana,Hisar,Wave 1,Original,1245200,694,33,30,4,401,75093,26468,0,59,10.39,62.5
REC004624,2021-02-19,2021,February,Haryana,Panipat,Wave 1,Original,537417,272,13,12,2,164,32409,11423,0,24,10.78,59.3
REC004625,2021-02-19,2021,February,Karnataka,Bengaluru Urban,Wave 1,Original,11557734,6164,332,270,39,3806,697002,245677,0,566,11.87,59.1
REC004626,2021-02-19,2021,February,Karnataka,Tumakuru,Wave 1,Original,2068176,1055,44,42,7,647,124723,43962,0,96,10.08,63.2
REC004627,2021-02-19,2021,February,Kerala,Kozhikode,Wave 1,Original,565844,290,11,13,2,180,34123,12027,0,26,10.36,63.0
REC004628,2021-02-19,2021,February,Kerala,Thrissur,Wave 1,Original,1398252,655,28,31,5,427,84323,29721,0,63,11.26,64.4
REC004629,2021-02-19,2021,February,Odisha,Cuttack,Wave 1,Original,1605665,741,36,35,7,526,96831,34130,0,78,11.47,65.8
REC004630,2021-02-19,2021,February,Rajasthan,Kota,Wave 1,Original,750349,420,18,14,3,243,45250,15949,0,36,11.82,64.3
REC004631,2021-02-19,2021,February,Tamil Nadu,Coimbatore,Wave 1,Original,1558957,775,38,26,6,499,94014,33138,0,74,9.8,64.9
REC004632,2021-02-19,2021,February,Tamil Nadu,Tirunelveli,Wave 1,Original,1198145,691,31,23,4,389,72255,25468,0,57,9.61,64.0
REC004633,2021-02-19,2021,February,Telangana,Karimnagar,Wave 1,Original,1097461,619,30,20,5,356,66183,23328,0,52,9.55,69.8
REC004634,2021-02-19,2021,February,Telangana,Khammam,Wave 1,Original,2016557,1077,58,46,10,681,121610,42864,0,101,11.91,66.3
REC004635,2021-02-19,2021,February,Telangana,Ramagundam,Wave 1,Original,918990,451,21,17,3,306,55420,19534,0,45,9.34,66.2
REC004636,2021-02-19,2021,February,West Bengal,Siliguri,Wave 1,Original,1738076,902,40,30,6,565,104816,36945,0,84,10.12,62.0
REC004637,2021-02-20,2021,February,Assam,Silchar,Wave 1,Original,575007,299,12,11,2,166,35142,12372,0,24,11.84,62.4
REC004638,2021-02-20,2021,February,Bihar,Muzaffarpur,Wave 1,Original,1256268,676,30,27,5,418,76778,27030,0,62,10.71,60.7
REC004639,2021-02-20,2021,February,Gujarat,Bhavnagar,Wave 1,Original,697412,387,19,11,3,216,42623,15005,0,32,10.86,63.9
REC004640,2021-02-20,2021,February,Haryana,Faridabad,Wave 1,Original,1066827,581,31,24,4,341,65200,22954,0,50,10.6,66.6
REC004641,2021-02-20,2021,February,Kerala,Thiruvananthapuram,Wave 1,Original,3351378,1648,70,62,15,1065,204823,72109,0,158,12.31,60.0
REC004642,2021-02-20,2021,February,Madhya Pradesh,Indore,Wave 1,Original,1740571,873,41,30,8,590,106377,37451,0,87,11.76,64.8
REC004643,2021-02-20,2021,February,Maharashtra,Nagpur,Wave 1,Original,1578228,819,40,33,8,530,96455,33957,0,78,12.23,56.5
REC004644,2021-02-20,2021,February,Odisha,Puri,Wave 1,Original,1898820,1028,42,30,8,590,116048,40855,0,87,11.35,63.7
REC004645,2021-02-20,2021,February,Odisha,Sambalpur,Wave 1,Original,689238,359,19,11,3,220,42123,14830,0,32,12.5,59.6
REC004646,2021-02-20,2021,February,Punjab,Ludhiana,Wave 1,Original,4207257,2376,107,87,15,1359,257131,90525,0,202,10.07,57.3
REC004647,2021-02-20,2021,February,Rajasthan,Jaipur,Wave 1,Original,4033757,2141,93,91,13,1275,246527,86792,0,189,10.75,63.7
REC004648,2021-02-20,2021,February,Rajasthan,Jodhpur,Wave 1,Original,1801090,975,46,29,8,569,110075,38753,0,84,12.24,60.1
REC004649,2021-02-20,2021,February,Tamil Nadu,Madurai,Wave 1,Original,1124345,524,22,24,4,366,68715,24191,0,54,9.86,64.9
REC004650,2021-02-21,2021,February,Assam,Dibrugarh,Wave 1,Original,1660477,853,45,33,6,526,102843,36164,0,78,10.92,71.9
REC004651,2021-02-21,2021,February,Bihar,Gaya,Wave 1,Original,633858,371,19,11,2,191,39258,13805,0,28,11.82,62.4
REC004652,2021-02-21,2021,February,Bihar,Patna,Wave 1,Original,3388821,1597,86,68,16,1122,209891,73807,0,166,12.03,64.5
REC004653,2021-02-21,2021,February,Gujarat,Surat,Wave 1,Original,11448680,5914,300,248,44,3849,709089,249347,0,572,9.32,57.9
REC004654,2021-02-21,2021,February,Haryana,Gurugram,Wave 1,Original,4716607,2622,107,112,17,1549,292129,102725,0,230,9.62,64.5
REC004655,2021-02-21,2021,February,Karnataka,Tumakuru,Wave 1,Original,2068176,1131,49,38,7,654,128095,45044,0,97,12.04,58.4
REC004656,2021-02-21,2021,February,Madhya Pradesh,Jabalpur,Wave 1,Original,1059956,583,28,24,5,345,65649,23085,0,51,11.0,66.6
REC004657,2021-02-21,2021,February,Madhya Pradesh,Sagar,Wave 1,Original,986485,514,24,18,5,315,61099,21485,0,46,11.62,66.6
REC004658,2021-02-21,2021,February,Madhya Pradesh,Ujjain,Wave 1,Original,1139530,639,26,25,5,361,70578,24818,0,53,10.04,62.0
REC004659,2021-02-21,2021,February,Maharashtra,Pune,Wave 1,Original,10965604,5923,269,230,48,3395,679169,238826,0,504,9.66,67.8
REC004660,2021-02-21,2021,February,Punjab,Bathinda,Wave 1,Original,1323807,656,33,22,5,414,81991,28831,0,61,9.69,66.0
REC004661,2021-02-21,2021,February,West Bengal,Asansol,Wave 1,Original,677721,341,18,11,2,219,41975,14760,0,32,9.81,66.1
REC004662,2021-02-22,2021,February,Bihar,Purnia,Wave 1,Original,808436,401,18,13,3,256,50742,17822,0,38,12.28,62.3
REC004663,2021-02-22,2021,February,Delhi,North Delhi,Wave 1,Original,1655262,928,45,33,8,554,103895,36491,0,82,12.31,63.9
REC004664,2021-02-22,2021,February,Delhi,South Delhi,Wave 1,Original,762645,393,19,17,3,248,47868,16813,0,36,10.55,61.7
REC004665,2021-02-22,2021,February,Karnataka,Hubballi,Wave 1,Original,728589,418,18,12,2,222,45731,16062,0,32,10.0,67.3
REC004666,2021-02-22,2021,February,Karnataka,Mangaluru,Wave 1,Original,1067436,543,29,17,4,343,66999,23532,0,50,9.3,63.0
REC004667,2021-02-22,2021,February,Maharashtra,Nagpur,Wave 1,Original,1578228,797,38,30,7,535,99060,34793,0,79,11.43,61.2
REC004668,2021-02-22,2021,February,Maharashtra,Nashik,Wave 1,Original,1189981,521,24,19,5,372,74691,26234,0,55,10.97,63.4
REC004669,2021-02-22,2021,February,Odisha,Cuttack,Wave 1,Original,1605665,848,43,38,7,534,100782,35398,0,79,9.24,62.7
REC004670,2021-02-22,2021,February,Punjab,Jalandhar,Wave 1,Original,1691459,899,40,31,8,550,106167,37289,0,81,9.73,62.0
REC004671,2021-02-22,2021,February,Punjab,Patiala,Wave 1,Original,1814915,867,41,32,8,586,113916,40011,0,87,10.4,64.2
REC004672,2021-02-22,2021,February,Rajasthan,Jodhpur,Wave 1,Original,1801090,986,51,35,6,573,113048,39706,0,85,10.77,59.6
REC004673,2021-02-22,2021,February,Tamil Nadu,Madurai,Wave 1,Original,1124345,590,24,26,5,359,70571,24787,0,53,12.01,59.9
REC004674,2021-02-22,2021,February,Telangana,Warangal,Wave 1,Original,1848575,1036,47,38,7,585,116028,40753,0,86,11.25,62.5
REC004675,2021-02-22,2021,February,Uttar Pradesh,Lucknow,Wave 1,Original,4101568,1817,89,79,13,1311,257441,90422,0,194,11.24,66.5
REC004676,2021-02-22,2021,February,Uttar Pradesh,Prayagraj,Wave 1,Original,2007618,1122,53,44,8,654,126011,44259,0,97,10.65,62.5
REC004677,2021-02-23,2021,February,Assam,Dibrugarh,Wave 1,Original,1660477,789,33,34,7,515,105618,37053,0,76,10.23,62.9
REC004678,2021-02-23,2021,February,Assam,Silchar,Wave 1,Original,575007,268,13,12,2,166,36574,12831,0,24,10.68,66.0
REC004679,2021-02-23,2021,February,Bihar,Muzaffarpur,Wave 1,Original,1256268,691,29,27,6,419,79907,28033,0,62,10.68,65.8
REC004680,2021-02-23,2021,February,Delhi,East Delhi,Wave 1,Original,569519,287,14,9,2,185,36225,12708,0,27,9.64,67.7
REC004681,2021-02-23,2021,February,Delhi,North Delhi,Wave 1,Original,1655262,912,49,32,8,563,105286,36937,0,83,12.06,65.0
REC004682,2021-02-23,2021,February,Delhi,South Delhi,Wave 1,Original,762645,433,20,14,3,251,48509,17018,0,37,11.08,64.4
REC004683,2021-02-23,2021,February,Karnataka,Tumakuru,Wave 1,Original,2068176,1197,65,36,7,673,131551,46151,0,100,12.41,65.0
REC004684,2021-02-23,2021,February,Madhya Pradesh,Ujjain,Wave 1,Original,1139530,511,21,25,5,353,72482,25428,0,52,10.1,62.5
REC004685,2021-02-23,2021,February,Maharashtra,Thane,Wave 1,Original,1179427,526,26,26,6,378,75020,26319,0,56,10.75,66.2
REC004686,2021-02-24,2021,February,Gujarat,Jamnagar,Wave 1,Original,1764557,890,43,41,6,571,113740,39857,0,84,11.48,68.2
REC004687,2021-02-24,2021,February,Gujarat,Rajkot,Wave 1,Original,1536995,743,39,32,7,480,99072,34717,0,71,11.53,63.0
REC004688,2021-02-24,2021,February,Gujarat,Surat,Wave 1,Original,11448680,6656,349,281,49,3863,737963,258599,0,573,10.7,67.9
REC004689,2021-02-24,2021,February,Karnataka,Belagavi,Wave 1,Original,1300633,620,26,22,4,409,83836,29378,0,60,11.91,66.1
REC004690,2021-02-24,2021,February,Karnataka,Mysuru,Wave 1,Original,1210694,539,29,25,5,384,78039,27346,0,57,9.26,61.3
REC004691,2021-02-24,2021,February,Kerala,Thrissur,Wave 1,Original,1398252,759,37,28,6,439,90129,31583,0,65,9.52,59.6
REC004692,2021-02-24,2021,February,Madhya Pradesh,Bhopal,Wave 1,Original,4767583,2676,141,87,17,1637,307310,107688,0,243,10.67,57.1
REC004693,2021-02-24,2021,February,Madhya Pradesh,Jabalpur,Wave 1,Original,1059956,610,26,21,4,342,68323,23942,0,50,10.08,60.9
REC004694,2021-02-24,2021,February,Maharashtra,Nagpur,Wave 1,Original,1578228,726,29,35,6,522,101730,35648,0,77,10.93,61.6
REC004695,2021-02-24,2021,February,Odisha,Bhubaneswar,Wave 1,Original,3693499,1936,98,73,15,1205,238077,83427,0,179,11.08,67.3
REC004696,2021-02-24,2021,February,Odisha,Sambalpur,Wave 1,Original,689238,343,18,13,3,221,44427,15568,0,32,11.46,64.1
REC004697,2021-02-24,2021,February,Uttar Pradesh,Agra,Wave 1,Original,2147256,1034,49,35,7,698,138408,48501,0,103,11.55,63.9
REC004698,2021-02-25,2021,February,Assam,Silchar,Wave 1,Original,575007,273,11,9,2,165,37559,13146,0,24,11.52,64.4
REC004699,2021-02-25,2021,February,Bihar,Bhagalpur,Wave 1,Original,1635660,941,50,30,8,549,106841,37396,0,81,11.82,67.5
REC004700,2021-02-25,2021,February,Bihar,Purnia,Wave 1,Original,808436,420,19,17,4,256,52807,18483,0,38,9.64,66.1
REC004701,2021-02-25,2021,February,Karnataka,Mangaluru,Wave 1,Original,1067436,575,29,20,4,348,69724,24405,0,51,10.01,64.9
REC004702,2021-02-25,2021,February,Kerala,Kozhikode,Wave 1,Original,565844,299,14,10,2,186,36960,12937,0,27,10.42,60.8
REC004703,2021-02-25,2021,February,Maharashtra,Nashik,Wave 1,Original,1189981,694,34,23,5,376,77729,27207,0,55,11.03,61.9
REC004704,2021-02-25,2021,February,Odisha,Sambalpur,Wave 1,Original,689238,376,19,13,3,224,45021,15758,0,33,11.83,58.8
REC004705,2021-02-25,2021,February,Punjab,Bathinda,Wave 1,Original,1323807,611,30,24,5,416,86471,30266,0,61,11.87,63.6
REC004706,2021-02-25,2021,February,Rajasthan,Jodhpur,Wave 1,Original,1801090,1066,49,39,8,578,117647,41179,0,85,10.84,59.7
REC004707,2021-02-25,2021,February,Telangana,Hyderabad,Wave 1,Original,7916950,3600,171,183,37,2582,517135,181009,0,383,10.12,63.5
REC004708,2021-02-25,2021,February,Telangana,Warangal,Wave 1,Original,1848575,877,47,36,9,599,120748,42264,0,88,10.71,64.7
REC004709,2021-02-25,2021,February,Uttar Pradesh,Agra,Wave 1,Original,2147256,1054,47,38,8,699,140258,49093,0,103,11.59,58.3
REC004710,2021-02-26,2021,February,Assam,Guwahati,Wave 1,Original,3889292,2214,111,85,13,1293,257440,90008,0,192,9.29,60.4
REC004711,2021-02-26,2021,February,Assam,Nagaon,Wave 1,Original,1898067,1087,56,32,9,623,125637,43926,0,92,12.25,67.6
REC004712,2021-02-26,2021,February,Bihar,Gaya,Wave 1,Original,633858,360,15,10,2,193,41956,14669,0,28,12.35,65.7
REC004713,2021-02-26,2021,February,Haryana,Gurugram,Wave 1,Original,4716607,2110,87,114,21,1488,312202,109154,0,221,11.56,65.0
REC004714,2021-02-26,2021,February,Haryana,Rohtak,Wave 1,Original,1832223,1046,51,28,7,566,121278,42402,0,84,11.92,61.5
REC004715,2021-02-26,2021,February,Karnataka,Bengaluru Urban,Wave 1,Original,11557734,6252,314,233,47,3834,765032,267475,0,569,9.23,65.4
REC004716,2021-02-26,2021,February,Kerala,Kochi,Wave 1,Original,809029,377,16,14,3,252,53551,18723,0,37,9.44,65.1
REC004717,2021-02-26,2021,February,Maharashtra,Aurangabad,Wave 1,Original,1945476,1064,58,41,7,661,128775,45023,0,98,10.89,60.4
REC004718,2021-02-26,2021,February,Maharashtra,Nashik,Wave 1,Original,1189981,643,28,22,5,377,78767,27539,0,55,11.3,61.1
REC004719,2021-02-26,2021,February,Odisha,Bhubaneswar,Wave 1,Original,3693499,1636,75,86,13,1180,244480,85477,0,175,12.22,59.9
REC004720,2021-02-26,2021,February,Odisha,Puri,Wave 1,Original,1898820,992,47,41,6,586,125687,43943,0,87,12.18,65.2
REC004721,2021-02-26,2021,February,Punjab,Jalandhar,Wave 1,Original,1691459,891,40,40,7,555,111961,39144,0,82,11.09,64.3
REC004722,2021-02-26,2021,February,Rajasthan,Kota,Wave 1,Original,750349,375,15,15,3,243,49667,17365,0,36,12.25,65.9
REC004723,2021-02-26,2021,February,West Bengal,Durgapur,Wave 1,Original,1383825,674,28,27,7,452,91598,32025,0,67,11.39,65.5
REC004724,2021-02-27,2021,February,Delhi,East Delhi,Wave 1,Original,569519,306,15,11,2,192,38200,13340,0,28,10.91,69.5
REC004725,2021-02-27,2021,February,Delhi,South Delhi,Wave 1,Original,762645,384,19,14,3,247,51154,17864,0,36,12.23,69.4
REC004726,2021-02-27,2021,February,Haryana,Karnal,Wave 1,Original,741048,410,17,17,3,231,49705,17359,0,34,9.35,64.8
REC004727,2021-02-27,2021,February,Karnataka,Bengaluru Urban,Wave 1,Original,11557734,5620,246,249,41,3790,775237,270739,0,562,12.01,57.1
REC004728,2021-02-27,2021,February,Kerala,Kochi,Wave 1,Original,809029,400,19,13,3,255,54265,18951,0,37,9.44,61.0
REC004729,2021-02-27,2021,February,Kerala,Kozhikode,Wave 1,Original,565844,314,16,10,3,189,37954,13254,0,28,9.93,64.4
REC004730,2021-02-27,2021,February,Maharashtra,Pune,Wave 1,Original,10965604,6235,255,244,38,3480,735519,256868,0,516,10.74,63.3
REC004731,2021-02-27,2021,February,Odisha,Bhubaneswar,Wave 1,Original,3693499,2015,86,80,12,1174,247742,86520,0,174,11.16,58.9
REC004732,2021-02-27,2021,February,Tamil Nadu,Madurai,Wave 1,Original,1124345,495,23,22,5,351,75415,26337,0,52,9.25,66.8
REC004733,2021-02-27,2021,February,Telangana,Ramagundam,Wave 1,Original,918990,467,20,19,4,297,61641,21527,0,44,10.45,59.8
REC004734,2021-02-27,2021,February,West Bengal,Howrah,Wave 1,Original,478846,249,10,11,2,154,32118,11216,0,22,10.65,63.0
REC004735,2021-02-28,2021,February,Delhi,East Delhi,Wave 1,Original,569519,261,13,13,3,189,38709,13503,0,28,10.66,69.5
REC004736,2021-02-28,2021,February,Delhi,New Delhi,Wave 1,Original,4773510,2137,108,106,21,1489,324450,113182,0,221,11.41,68.7
REC004737,2021-02-28,2021,February,Delhi,South Delhi,Wave 1,Original,762645,354,14,16,3,242,51836,18082,0,35,11.33,60.6
REC004738,2021-02-28,2021,February,Gujarat,Jamnagar,Wave 1,Original,1764557,989,42,30,8,562,119935,41838,0,83,10.25,65.0
REC004739,2021-02-28,2021,February,Karnataka,Mangaluru,Wave 1,Original,1067436,520,23,26,4,352,72552,25309,0,52,11.49,62.8
REC004740,2021-02-28,2021,February,Madhya Pradesh,Gwalior,Wave 1,Original,2141517,1246,63,51,8,695,145556,50776,0,103,11.96,69.1
REC004741,2021-02-28,2021,February,Maharashtra,Nagpur,Wave 1,Original,1578228,723,30,27,7,517,107270,37420,0,76,9.95,67.6
REC004742,2021-02-28,2021,February,Odisha,Berhampur,Wave 1,Original,1186873,670,32,21,5,375,80670,28141,0,55,9.87,63.9
REC004743,2021-02-28,2021,February,Punjab,Bathinda,Wave 1,Original,1323807,638,28,21,4,422,89977,31388,0,62,10.65,68.7
REC004744,2021-02-28,2021,February,Rajasthan,Bikaner,Wave 1,Original,1240097,728,31,26,5,397,84288,29403,0,58,11.17,63.2
REC004745,2021-02-28,2021,February,Tamil Nadu,Madurai,Wave 1,Original,1124345,563,29,21,5,354,76420,26658,0,52,10.74,62.5
REC004746,2021-02-28,2021,February,Telangana,Warangal,Wave 1,Original,1848575,954,45,41,9,597,125645,43830,0,88,11.41,59.6
REC004747,2021-02-28,2021,February,Uttar Pradesh,Lucknow,Wave 1,Original,4101568,2302,124,96,16,1301,278779,97250,0,193,11.64,58.5
REC004748,2021-03-01,2021,March,Assam,Tezpur,Wave 2,Delta,1782119,1122,216,47,15,724,122741,42770,0,227,42.81,82.0
REC004749,2021-03-01,2021,March,Bihar,Muzaffarpur,Wave 2,Delta,1256268,766,116,31,8,492,86523,30150,0,154,42.21,74.6
REC004750,2021-03-01,2021,March,Karnataka,Mysuru,Wave 2,Delta,1210694,644,127,24,9,475,83385,29056,0,149,35.08,78.5
REC004751,2021-03-01,2021,March,Madhya Pradesh,Sagar,Wave 2,Delta,986485,674,128,22,8,402,67942,23675,0,126,41.25,75.9
REC004752,2021-03-01,2021,March,Maharashtra,Nashik,Wave 2,Delta,1189981,635,105,23,11,446,81958,28559,0,140,37.08,80.9
REC004753,2021-03-01,2021,March,Odisha,Berhampur,Wave 2,Delta,1186873,736,124,25,10,464,81744,28484,0,145,45.3,79.9
